,0,1
377,47.518421,-122.212033
378,47.514221,-122.206632
379,47.508522,-122.203332
380,47.505227,-122.202392
381,47.504609,-122.202804
382,47.504402,-122.203994
383,47.504402,-122.203994
384,47.500922,-122.211032
385,47.500321,-122.216232
386,47.500321,-122.216232
387,47.500321,-122.216232
388,47.500321,-122.216232
389,47.500321,-122.218633
390,47.500321,-122.218633
391,47.509521,-122.236233
392,47.51342,-122.248155
393,47.51342,-122.248155
394,47.51484,-122.251968
395,47.518212,-122.255471
396,47.52037,-122.260426
397,47.528521,-122.260734
398,47.529421,-122.263034
399,47.534221,-122.264034
400,47.545221,-122.257534
401,47.547521,-122.258134
402,47.548321,-122.257434
403,47.548721,-122.251734
404,47.551221,-122.247534
405,47.554021,-122.246034
406,47.562221,-122.250734
407,47.561621,-122.255734
408,47.553921,-122.254634
409,47.551721,-122.257334
410,47.551421,-122.259434
411,47.560521,-122.263834
412,47.564621,-122.266834
413,47.567721,-122.269935
414,47.570521,-122.276435
415,47.570506,-122.278637
416,47.570506,-122.278637
417,47.580721,-122.283935
418,47.58332,-122.287235
419,47.58772,-122.285335
420,47.58982,-122.285335
421,47.59292,-122.287035
422,47.59562,-122.286935
423,47.60022,-122.285135
424,47.60152,-122.284135
425,47.60152,-122.284135
426,47.616754,-122.280154
427,47.616754,-122.280154
428,47.62162,-122.280436
429,47.62272,-122.282436
430,47.62552,-122.281736
431,47.63082,-122.276736
432,47.63682,-122.276136
433,47.64122,-122.276236
434,47.641885,-122.276761
435,47.642618,-122.283468
436,47.64362,-122.287836
437,47.64612,-122.287136
438,47.64702,-122.290436
439,47.64692,-122.309037
440,47.64532,-122.309037
441,47.64402,-122.306737
442,47.64342,-122.310837
443,47.64372,-122.313437
444,47.64372,-122.313437
445,47.64682,-122.315237
446,47.65232,-122.320337
447,47.65242,-122.322237
448,47.64812,-122.326037
449,47.643338,-122.328977
450,47.638396,-122.330191
451,47.63672,-122.330137
452,47.63672,-122.330137
453,47.63432,-122.330437
454,47.63252,-122.327637
455,47.63052,-122.329637
456,47.62642,-122.338137
457,47.62862,-122.339638
458,47.63242,-122.339238
459,47.63802,-122.339438
460,47.64592,-122.347038
461,47.65032,-122.356438
462,47.65032,-122.356438
463,47.65672,-122.371172333333
464,47.657462,-122.377081
465,47.655911,-122.377047
466,47.655751,-122.380121
467,47.655751,-122.380121
468,47.65562,-122.382339
469,47.65682,-122.382839
470,47.65892,-122.382339
471,47.66092,-122.384639
472,47.66302,-122.39094
473,47.666619,-122.40744
474,47.667719,-122.40814
475,47.669519,-122.40774
476,47.671719,-122.40904
477,47.671519,-122.412941
478,47.670219,-122.417541
479,47.6685855671642,-122.419809656716
480,47.6685855671642,-122.419809656716
481,47.6759603238834,-122.412156607291
482,47.6759603238834,-122.412156607291
483,47.672719,-122.40734
484,47.670019,-122.40574
485,47.667719,-122.40364
486,47.667719,-122.40364
487,47.665419,-122.39924
488,47.664719,-122.39484
489,47.665919,-122.39344
490,47.666719,-122.39084
491,47.66652,-122.38744
492,47.661125,-122.379889
493,47.66082,-122.371739
494,47.65672,-122.366539
495,47.65012,-122.354338
496,47.65012,-122.354338
497,47.64762,-122.348238
498,47.64862,-122.347038
499,47.64792,-122.341738
500,47.64622,-122.338138
501,47.64566,-122.338049
502,47.644479,-122.334826
503,47.64507,-122.333258
504,47.651615,-122.328625
505,47.65322,-122.326537
506,47.65322,-122.326537
507,47.65372,-122.319337
508,47.65172,-122.314737
509,47.65032,-122.314137
510,47.64752,-122.309037
511,47.64742,-122.300237
512,47.64922,-122.297136
513,47.65002,-122.297236
514,47.65182,-122.295636
515,47.65382,-122.292236
516,47.65452,-122.286636
517,47.65412,-122.284036
518,47.65312,-122.281836
519,47.65152,-122.281436
520,47.64802,-122.277436
521,47.64782,-122.275736
522,47.65262,-122.275536
523,47.65772,-122.269036
524,47.66472,-122.266736
525,47.66652,-122.259635
526,47.671386,-122.253116
527,47.671386,-122.253116
528,47.68072,-122.245035
529,47.68262,-122.244935
530,47.68542,-122.247035
531,47.68752,-122.253035
532,47.68822,-122.257636
533,47.68792,-122.262536
534,47.69362,-122.270836
535,47.69462,-122.271836
536,47.69732,-122.272336
537,47.69732,-122.272336
538,47.71892,-122.278037
539,47.72022,-122.279437
540,47.73102,-122.281337
541,47.73332,-122.283337
542,47.73332,-122.283337
543,47.73692,-122.285737
544,47.74432,-122.283637
545,47.74772,-122.281837
546,47.74902,-122.278237
547,47.75112,-122.275137
548,47.75282,-122.274537
549,47.75642,-122.269537
550,47.75722,-122.265237
551,47.75642,-122.262437
